cluster,size,date,title,issue,seq,text
1572604,58,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,4,"STATES MAIL TO NORFOLK.
Steamer Lady of the Lake,
connecting at Norfolk with the Seaboard and
Roanoke Railroad for all parts of the
South, and with the steamers of the
M. and M. Transportation Company
for Boston.
On and after MONDAY, May 1, the steamer
LADY OF THE LAKE, carrying the United
States Mail, will leave her wharf, foot of Seventh
street, every MONDAY, WEDNESDAY, and
FRIDAY, at 4 P. M., for Norfolk. Returning,
leave Norfolk TUESDAY, THLRSDAY, and
SATURDAY, at 5 P. M., stopping at Alexau- j
dria, Fort Washington, Glymont, Piney Point, |
Point Lookout, ana Fortress Monroe.
For freight or passage apply on board, or to
V. I). Groner, Agent, Norfolk, Va. ; J. G.
Phillips, Alexandria, Va. ; J. G. Waters,
(ieorgetown, D. C., or to
S. P. BROWN A SON,
General Agents,
Corner Fifteenth st. and New York avenue. ;
No freight received at the Seventh street j
wharf after 3.30 P. M. First-class fare to Nor '
folk, $4 ; round trip, $G. Second-class fare to
Norfolk, S3 ; rouna trip, $5. my"
29791,57,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,3,"forty, and fifty cento. Each a
number of this valuable publication contains h
thirty-six pages of music, printed from full-site L
music plates, embracing sacred and secular
songs, duets, choruses, polkas, waltia, ate., in i
every issue. I
The July number commences volume VIII,
and contains thirteen pieces of music, neatly
bound, that would ooet just four dollars aad
fifty cents in sheet-form. Von can get it bv
mail, post-paid, by sending thirty cents to S. 1
L. Peters, 099 Broadway, Nsw York. &lt;

^ VT"
17180404592,55,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,4,"Oh ! the snow, the beautiful snow,
How the flakes gather and laugh as they go!
Whirling about in its maddening fun,
It plays in its glee with every one,
Chasing,
Laughing,
a Hurrying by,
It lights on the face, and it sparkles the eye !
And"
1378884,54,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,3,"B
^B*
Call for a Soul tier 11 Stale* (onvwllon.
i f be following preamble and resolution were
adopted by the .State Convention of Georgia,
held in Atlanta,""February 3, 1871:
Whereas the peculiar condition of the colored
people in the Southern States, growing
out of a combination of local causes, does, in
the judgment of this Convention, demand a
more practical understanding and mutual coj
operation, to the end that a more thorough
union of effort, action, and organization may
exist; and
Whereas we believe a convention of the
Southern nronl.l moat h?nn.Ir r*rv 1? ?u.­

. ? rr- j ~KI""J ??.?
exigency and receive the cordial endowment
of the colored citizens of said States : Therefore,
Resolved, That we, the members of the Georgia
State Convention now assembled, do authorize
the President of this Convention to issue a
call, iu the name of the *aid Convention, for a
Southern States Convention, to be held at such
tune and place as he and those with whom he
may advise shall determine best adapted to the
public convenience.
The above is a true extract from the minutes
of the Georgia State Convention.
J. S. Stokcirt,
Secretary of the Convent tan.
To the Colored Citizens of the States of Alabama,
Arkansas, Delaware, Florida, Georgia, Kentucky,
Louisiana, Tennessee, Maryland, Mississippi,
Missouri. Xorth Carolina, South
Carolina, Texas, Virginia, West Tir^fnio,
awl the District of Columbia:
Having been deputed, in pursuance of the
above resolution, as President of the Georgia
State Convention, and by the endorsement of
the distinguished gentlemen whoso names are
subjoined, we do hereby call the ahove-naiued
Convention to meet iu the city of Columbia,
South Cerolira, on tbs 18th day of October,
1871, at 12 o'clock Meridian.
As the Convention did not advise as to what
?h&lt;>uld constitute the ratio of representation,
lua enftA^t 4k-i ?' n

wt auggrxi tuiti me respective males be representatively
apportioned the sauio as they are
in the Congress of the luited States, to wit:
?ne delegate from each Congressional District,
ind two from the State at large, and two from
:he District of Columbia. The several Con
fressional Districts will elect their own delefates,
which eelcted delegates may meet and
dect two for the State at large, unless the
espective States shall otherwise provide by
state conventions. ]
Those who uiay be accredited as delegates,
iiould meet the convention prepared to remain
n session a week, if necessary, as questions
equiring mature deliberation will doubtless
ome before it, and should not be disposed of
irecipitantly.
Most respectfully,
II. M. '1'uknth,
President Georgia State Cnmention.
Macon, Ga., May 29, 1871.
A few of many gentlemen endorsing the call: ill
Alabama?Hon. James T. Kapier. _j?;
Arkansas?Hou. J. T. White.
Delaware?W. Howard Day, E-iq.
Florida?Hon. Jonathan C.Gibbs, Secretary
f State; lion. Josiah T. Wall, Hon. II. S.
[armon.

Georgia?Hon. J. F. Long, lion. Eiwin I;
leleher, Hon. T. G. Campbell, Hon. J. NT. jj*
itnms, J. F. Quarles, E?q. p
Kentucky?W. II. Gibson, Esq., G. W. l|
>upee, Esq. t i
Louisiana?Hon. P. B. S. Pinchback, Lieujnant
Governor O. J. Dunn. -J
Maryland?Isaac Myers, Esq. ; W. M. Per- ;fl
ins, Esq.; John II. Butler, Esq"
8591253320,47,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,4,"will give its hearty support to that party without ""1
reserve. This pledge of bdelity to the Republican
party is given under the conviction, and
with the assurance, that iu the tutcye, as in the
past, that party will be the steadfast and indexible
support of those principles of justice and
liberty which have now become a part of the
organic law of the land.
THE EDUCATIONAL DEPARTMENT.
By education the people of a free Government,
such as ours ia intended to be, are better qualitied
to discharge their duties to the State,
and to one another. The nation will ever find
its surest safeguard iu the intelligence of its
voting masses, and the journal which would pro
mote the highest good of government and people
must lend its energies and its power to the aork
of educating that people. Especially is the
agency of the press needed by that portion of
the people, colored and white, who, either
in slavery or under the ban of its blighting"
1572591,44,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,4,"F
""POWELL HOUSE,""
153 THOMPSON ST., NEAR HOUSTON, 1
NEW YORK.
This House possesses attractions superior to
any other of its class in the city, having been
newly painted and furnished with new furniture,
beds, and bedding throughout. It is heated with
hot air, abundantly supplieiPwith hot and cold j
water baths for the use of boarders ; besides, it
is airy, neatly kept and well arranged for the j
promotion oi health, and is designed especially
tor the comfort and convenience of respectable
families. The location is central, and in addi
tion to a quiet and respectable neighborhood, it I

possesses the advantage of being within a few j
minutes' walk of the principal churches, and
very near the main line of city railroads. As an
example of the assiduous care to provide for the
public wauts, the undersigned respectfully calls
the attention of persons visiting the city to the
PowilI.1. Hoc.sk, und solicits their patronage.
WM. P. POWELL,
augl8-ly. Proorietor.
JOURNEYMEN BARBERS"
1572594,42,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,4,"on
imported Wares and Fabrics essential to the
rapid, beneficent diffusion of Production in ali
its phases and departments, and so to the instruction
of our people in all the gainful arts of
Poaop a-p urorp rmr r>r,iintr virion til mlhprp tn

and uphold that policy, in undouhling faith
that the true interest, not of a class or a section,
but of each section and every useful class, is
thereby subserved and promoted.
The Tribiue amis to be pre eminently a
News-paper. Its correspondents traverse every
State, are present on every important battle field,
are early advised of every notable Cabinet deoi
ston, observe the proceedings of Congress, Legislatures,
and of Conventions, and report to us by
telegraph all that seems of general interest. We
have paid for one day's momentous advices from
Europe by Cable tar more than our entire receipts
for the issue in which those advices
reached our readers. If lavish"
17180679245,37,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,3,"We recommend the calling of a convention
amend the Constitution of the State. 0
3. We express our unqualified approval of
; administration of our present State execu- p
e, Gov. R. B. Hayes, and assure him that
r verdict is "" Well done, good and faithful p"
8590583839,36,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,4,"PRINCIPAL OFFICE
[ Freedman's Savings and Trust Co.,
| ; Washington, D. C., June 21, 1871.
rI AMENDMENTS TO THE RULES AND
REGULATIONS.
! By authority of the Board of Trustees Rules
J.; V and XIV of the 44 Rules and Regulations7'
; of the Freedman's Savings and Trust Company,
' as found in its deposit books, are amended a9
* follows :
Rules for the Payment of Interest.
[ In place of Rule V read:
j : From the first day of July, 1871, the Freedj
man's Savings and Trust Company will pay in.
j terest at the rate of six ner pent, per annum,
until further notice, on all sums of five dollars
. and upwards received by it on deposit, undfcr
! the following conditions and exceptions :
' Interest, at the above-named rate, will begin
"" to accrue at the beginning of each month on all
' sums of five dollars and upwards then on deposit.
J It will be calculated twice a year, viz ; on the
i first day of July and the first day of January in
i each year, and will be paid in cash to or entered
. to the credit of the depositer as a deposit, as he
. i or she may prefer, within twenty days after
i ; those dates.
1 No interest will be allowed or paid on any sum
. ! withdrawn before the first days of July or Janu.
i_ J 1. * L i

:try in eacn year un me periou wuicn may nave
elapsed since the date of the last dividend.
On deposits of live thousand dollars and upwards
only live per cent, per annum will be
allowed.
Rule XIV shall read thus:
Deposits in sums of not less than fifty dollars
may be received, to be subject to check at sight,
whiph shall draw iuterest from date of deposit at
( the rate of lour per cent, per annum, on condition
that the sums so deposited shall remain on
' deposit not less than thirty days.
' | Rut deposits made under this rule will not
participate in the higher rate of iuterest of
1 Rule V. jeL'thtf
The"
34360080163,35,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,4,"believes in the prosecution of
the great struggle by legitimate means to bene6oent
ends. To State Sovereignty it opposes
indissoluble National Integrity; to Slavery for
Blacks, Liberty for All; to Proscription, Enfranchisement;
to Popular Ignorance, Universal
Education; to intensity and eternity of
wrathful Hate, universal and invincible Good
Will. It would fain do its utmost to hasten the
glad day when the South shall vie with the
Aorth iu exultation and gratitude over the disr
xL . 1 _ .A A ~ *A.' 4 ~ C 4L-4

appearance 01 me iasi iru^e ur u&amp;uu ui umi
spirit which impelled Man to exult in the ownersnip
and chattelhood of his fellow Man.
Profoundly do we realize that the contest is
not yet ended?that Millions mourn, more or
less publicly, the downfall of the slaveholders'
Confederacy, and rear their children to hate
those by whose valor and constancy its overthrow
was achieved. If we ever geem to differ
essentially from other Republicans, our"
68720536317,35,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,1,"girl in Portland was reading the paragraph
of the wise and foolish virgins, when *hn
suddenly paused. ""Well, what did they forget?''
asked the teacher encouragingly. ""They
forgot their kerosene,"" responded Miss Fiveyear-old.
?Bismarck"
1568206,33,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,4,"pint.""
THE SCIENCE OF MAN.?For the best exposition
of Human Science, in which man's
1 character, capabilities, and most appropriate
pursuits are given, see THE PHRENOLOGICAL
JOURNAL, for 1871, a first class magaI
zine. No. 1 now ready,containing THE BEECHERS,
with several portraits and biographies ;
H. B. Claflin, the merchant; R. B. W ooaward,
[ I of California : the Mormons, their religion, mode

: of government, Polygamy, etc., with 40 illustrations,
showing the use and abuse of all the hu*
man faculties. Only $3 A YEAH, or 30 cents
! a number. Clubs of ten, $2 each, and extra
copy to agent. Address, S. R. W ELLS, 380
Broadway, New York. jan 12"
1572626,32,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,4,"are to compass these achievements which
i furnish the measure, the test, and justification
i of our claim to impartial treatoieut and fair
I dealing.
''That this end may be reached, we ask. first I
of all, that trades be opened to our cluldreu. I
I and that they be given tne benefit of a justanu I
equitable system of apprenticeship ; in th? seoi
oud place, that for every day's labor given we
be paid full and fair remuneration, and that no
avenue of honest industry be closed against us,
; and thirdly, since we believe that the intelli* 1
gence, the elevation, and happiness of all peopis
! depends in no small degree upon the diversity
I of their iudusdrial pursuits, we ask that w*

may work in the printing office, whether private
or governmental, in the factory, the foundry, the
workshop, upon the railroad, the canal, the
river, the steamboat, in the warehouse, the store
> wherever labor is to be done and an able and
i faithful workman is wanted we conceive that
! we may claim a place without distinction asto
| our color or former condition, since all that can
i be demanded by the employer is ability, faith
I tul performances of the eon tract uisde, and the
j employee reasonable treatment and the cooipen
1 aation promised, tience, while we condemn that
spirit which in its proscriptive regulations deines
us industrial opportunity and the fruits of honest
toil, we rejoice in all those evidences ot proi
pective good which we and other laboring classes
see in the erection of factories and foundries in I
Maryland, Virginia, Kentucky, Missouri, f
ucssee, Georgia, and Alabama, promising thai
our strong and labor hardeued hamls, our intellectual
powers, quickened by the influences ot
education, and our purposes made doubly earnest
by considerate treatment aud the prospect of
just compensation, shall all be giveu to the dt
velopment of the industrial resources ol
several States in the interest of our employers.
The"
25771149013,32,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,1,"hem. I
?An English chemist has been exnerimentng
for the purpose of ascertaining how much
>f various kinds of food must be eaten in order
;o make one pound of tlesb. He comes to the
inclusion that it requires twenty-five pounds
)f milk, one hundred of turnips, fifty of pota- ?]
loes, fifty of carrots, nine of oat meal, sevenind-ahalf
of barley meal, and three-and-a-half
pf peas or beans.

?There is"
34360080149,29,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,4,"To subscribers wishing to preserve Mr. Greeley's
essays on u What 1 Know op Farming,'
and wbo pay the full price, i. e., $10 for Daily,
$4 forSEMi Weekly, or$2for Weekly Tribune,
we will send the book, post-paid, if request be
made at the time of subscribing.
BOOKS FOR SALE AT THE TRIBUNE
OFFICE.
The Tribune Almanac. Price 20 cents.
Tribune Almanac Reprint. 1&amp;3* to 1M*3.
2 vols. Half bound, $10.
Recollections of a Busy Life. By Horace
flrpplev. Various stvles of bindinir. Cloth *2 6ft

Libraryi $3.60. Halt' Morocco, $4. Hall Cloth, |
$6. Morocco Antique, $7.
Political Economy. By Ilorace Greeley.
$1.60.
Ewbanr's Hydraulics and Mechanics. Si*
teenth Edition. I.arye octavo. Cloth, $6"
60130202022,28,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,2,"Grant is an honest man,"" he says : "" lie took
the back track "" (a decided error) on the Santo
Domingo question, in which he was clearly
right. I tell you, sir, annexation of territory,
| and the coutrul of all outlying fragments of
this continent, is the destiny of the American
people. We shall have Santo Dotningo and
Cuba, Mexico, and all the rest. Mark that.
i '
We missed the greatest chance we ever bad in
not getting Cuba during the Spanish troubles.
We could have had it then for the mere asking,
and iu a few years we would have been the
owners of the richest and most productive
piece of territory in the world.""
The abandonment"
1572633,26,1871-06-29,NA,/lccn/sn84026753/1871-06-29/ed-1,4,"Election of lt&lt;72. We do not
doubt that local successess, facilitated by Republican
feuds and dissensions, will inspire the
charging host with a saneuine hope of victory,
such as nerved it to put forth its tit most strength
in the earlier stages of the contests of 1864 and
1868. Yet our faith is clear and strong that the
American People still bless God that, on the
red battle fields of our late Civil War, the Union
was upheld and Slavery destroyed, and will
never consciously decide that the precious blood
thereon poured out was lavished in vain.
Th* Tut bi ke believes in the prosecution of
the great struggle by legitimate means to bene6oent
ends. To State Sovereignty it opposes
indissoluble National Integrity; to Slavery for
Blacks, Liberty for All; to Proscription, Enfranchisement;
to Popular Ignorance, Universal
Education; to intensity and eternity of
wrathful Hate, universal and invincible Good
Will. It would fain do its utmost to hasten the
glad day when the South shall vie with the
Aorth iu exultation and gratitude over the disr
xL . 1 _ .A A ~ *A.' 4 ~ C 4L-4

appearance 01 me iasi iru^e ur u&amp;uu ui umi
spirit which impelled Man to exult in the ownersnip
and chattelhood of his fellow Man.
Profoundly do we realize that the contest is
not yet ended?that Millions mourn, more or
less publicly, the downfall of the slaveholders'
Confederacy, and rear their children to hate
those by whose valor and constancy its overthrow
was achieved. If we ever geem to differ
essentially from other Republicans, our conviction
that magnanimity is never weakness, that
vengeance is never politic, and that devils are
not cut out by Beelzebub, must serve to explain
alleged eccentricities whose perfect vindication
we leave to Time and Reflection.
The Tkiicng has been, is, and must be, a
zealous advocate of Protection to Uouie Industry.
Regarding habitual idleness as the
greatest foe to hunl&amp;n progress, the bane of human
happiness, we sees to win onr countrymen
in masses from the ensnaring lures of Speculation,
of Traffic, and of always over-crowded Professions,
to the tranquil oaths of Prodnctive
Industry. We would gladly deplete our overcrowded
cities, where thousanas vainly jostle
and crowd in misguided quest of 44 Something
to Do,"" to cover prairies and plains with colonies
absorbed in Agriculture, Mechanics aud
Manufactures, and constantly projecting into
the blank, void wilderness the homes aud the
works of civilized Man. Holding the Protection
of Home Industry by discriminating duties on
imported Wares and Fabrics essential to the
rapid, beneficent diffusion of Production in ali
its phases and departments"
